year,annual_operating_costs,asset_id,asset_domain,asset_type,scenario
2061,0.0,GS274,gas_network,gas_service,hybrid_gas
2062,0.0,GS274,gas_network,gas_service,hybrid_gas
2063,0.0,GS274,gas_network,gas_service,hybrid_gas
2064,0.0,GS274,gas_network,gas_service,hybrid_gas
2065,0.0,GS274,gas_network,gas_service,hybrid_gas
2020,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2021,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2022,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2023,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2024,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2025,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2026,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2027,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2028,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2029,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2030,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2031,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2032,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2033,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2034,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2035,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2036,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2037,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2038,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2039,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2040,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2041,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2042,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2043,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2044,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2045,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2046,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2047,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2048,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2049,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2050,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2051,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2052,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2053,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2054,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2055,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2056,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2057,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2058,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2059,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2060,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2061,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2062,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2063,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2064,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2065,28.40909090909091,GS287,gas_network,gas_service,hybrid_gas
2020,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2021,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2022,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2023,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2024,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2025,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2026,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2027,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2028,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2029,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2030,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2031,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2032,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2033,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2034,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2035,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2036,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2037,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2038,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2039,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2040,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2041,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2042,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2043,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2044,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2045,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2046,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2047,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2048,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2049,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2050,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2051,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2052,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2053,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2054,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2055,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2056,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2057,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2058,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2059,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2060,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2061,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2062,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2063,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2064,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2065,28.40909090909091,GS288,gas_network,gas_service,hybrid_gas
2020,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2021,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2022,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2023,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2024,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2025,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2026,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2027,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2028,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2029,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2030,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2031,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2032,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2033,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2034,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2035,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2036,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2037,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2038,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2039,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2040,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2041,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2042,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2043,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2044,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2045,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2046,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2047,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2048,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2049,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2050,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2051,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2052,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2053,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2054,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2055,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2056,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2057,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2058,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2059,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2060,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2061,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2062,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2063,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2064,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2065,28.40909090909091,GS292,gas_network,gas_service,hybrid_gas
2020,28.40909090909091,GS302,gas_network,gas_service,hybrid_gas
