year,is_retrofit,asset_id,asset_domain,asset_type,scenario
2033,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_002,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_003,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_004,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_005,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_006,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_007,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_008,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_009,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_010,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_011,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_012,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_013,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_014,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2037,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2038,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2039,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2040,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2041,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2042,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2043,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2044,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2045,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2046,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2047,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2048,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2049,True,EX_015,building,building_aggregate,ex_managed_elec_1_hp_rate
2025,False,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2026,False,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2027,False,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2028,False,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2029,False,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2030,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2031,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2032,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2033,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2034,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2035,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
2036,True,EX_016,building,building_aggregate,ex_managed_elec_1_hp_rate
